text_a	label
The tirade was sparked by Israel 's announcement on Tuesday of plans to expand the Jewish settlement of Kiryat Sefer and its demolishing of a community centre in Arab East Jerusalem .	O O O O O B-LOC O O O O O O O O O B-MISC O O B-LOC I-LOC O O O O O O O O B-LOC I-LOC I-LOC O
Colombo has said it believes Tamil rebels , fighting a 13-year war for independence against the government , finance their military activity through funds extorted from expatriate Sri Lankans in western countries such as the United States .	B-LOC O O O O B-MISC O O O O O O O O O O O O O O O O O O O O O B-MISC I-MISC O O O O O O B-LOC I-LOC O
second leg match on Sunday .	O O O O O O
Aamir Sohail c Cork b Croft 46	B-PER I-PER O B-PER O B-PER O
" We believe that our country will be reduced to nothing if the Khmer people continue to fight against each other indefinitely ....	O O O O O O O O O O O O O B-ORG O O O O O O O O O
FK Jablonec 3 2 0 1 5 2 6	B-ORG I-ORG O O O O O O O
NOTE - Sales , profit compare with first half of 1995 , workforce compares with Dec 31 .	O O O O O O O O O O O O O O O O O O
SOCCER - PORTUGUESE FIRST DIVISION RESULT .	O O B-MISC O O O O
Men 's singles , third round	O O O O O O
Bonnet , who has been coaching the Kwazulu-Natal provincial team , takes over from Englishman Gavin Featherstone who took South Africa to 10th place in the Olympic Games in Atlanta .	B-PER O O O O O O B-LOC O O O O O O B-MISC B-PER I-PER O O B-LOC I-LOC O O O O O B-MISC I-MISC O B-LOC O
CKD PRAHA HOLDING 369.66 384.00 5565 2065.260	B-ORG I-ORG I-ORG O O O O
Saskatchewan Wheat Pool eyes hog market .	B-ORG I-ORG I-ORG O O O O
8. Jonathan N'Senga ( Belgium ) 13.66	O B-PER I-PER O B-LOC O O
You just have to look at his record to appreciate that fact . "	O O O O O O O O O O O O O O
Celtic 's Jackie McNamara , who did well with last season 's successful under-21 team , earns a call-up to the senior squad .	B-ORG O B-PER I-PER O O O O O O O O O O O O O O O O O O O O
He was born in Buenos Aires in 1918 and married Ileana Bell with whom he had nine children .	O O O O B-LOC I-LOC O O O O B-PER I-PER O O O O O O O
( 80th )	O O O
The case is one of only a handful in which authorities have managed to track down suspects under a law which lets them pursue Germans who commit sex offences abroad .	O O O O O O O O O O O O O O O O O O O O O O O O B-MISC O O O O O O
-DOCSTART-	O
The Times newspaper said Diana was not named in the divorce petition heard by a court in Surrey , southern England .	B-ORG I-ORG O O B-PER O O O O O O O O O O O O B-LOC O O B-LOC O
-DOCSTART-	O
The letter was signed by some 200 area residents and indigenous leaders .	O O O O O O O O O O O O O
The Government Housing Bank will issue bonds worth three billion baht and the metropolitan Waterworks Authority will issue bonds worth 730 million , an investment banker at Siam Commercial Bank told Reuters .	O B-ORG I-ORG I-ORG O O O O O O O O O O B-ORG I-ORG O O O O O O O O O O O B-ORG I-ORG I-ORG O B-ORG O
Books close September 23-27	O O O O
CAIRO 1996-08-22	B-LOC O
They said the index could also rise towards 65,000 if the cheap share prices attracted buyers .	O O O O O O O O O O O O O O O O O
-DOCSTART-	O
-DOCSTART-	O
Ford China JV posts 77 percent net drop in H1 96 .	B-ORG I-ORG O O O O O O O O O O
A spokesman for Israel 's civil administration in the West Bank said the Bedouins were moved because they were encamped on an Israeli army firing zone .	O O O B-LOC O O O O O B-LOC I-LOC O O B-MISC O O O O O O O O B-MISC O O O O
Ann Grossman ( U.S. ) beat Silvia Farina ( Italy ) 6-4 6-3	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O
LG 44 5 57 .439 18	B-ORG O O O O O
The way he was chipping and charging and serving and volleying I did n't really get my timing playing from the baseline . "	O O O O O O O O O O O O O O O O O O O O O O O O
Ieng Sary was sentenced to death in absentia for his role in the mass genocide in Cambodia during the Khmer Rouge rule of terror between 1975-1979 when over a million people were executed or died of starvation , disease or overwork in mass labour camps .	B-PER I-PER O O O O O O O O O O O O O O B-LOC O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O
-DOCSTART-	O
Hungary 's gross foreign debt rises in June .	B-LOC O O O O O O O O
Nalkhera n.a Yellow - -	B-LOC O O O O
AMMAN 1996-08-23	B-LOC O
5. Grzegorz Krejner ( Poland ) 1:04.834	O B-PER I-PER O B-LOC O O
Leicester : Somerset 83 ( D. Millns 4-35 ) , Leicestershire 202-5	B-LOC O B-ORG O O B-PER I-PER O O O B-ORG O
United have dominated the premier league in the 1990s , winning three English championships in four years , but have consistently failed in Europe , crashing out of the European Cup to Galatasaray of Turkey and Spain 's Barcelona at their last two attempts .	B-ORG O O O O O O O O O O O B-MISC O O O O O O O O O O B-LOC O O O O O B-MISC I-MISC O B-ORG O B-LOC O B-LOC O B-ORG O O O O O O
PRESS DIGEST - Spain - Aug 29 .	O O O B-LOC O O O O
Britain says death of its citizen will sour ties .	B-LOC O O O O O O O O O
Reuters has not verified these stories and does not vouch for their accuracy .	B-ORG O O O O O O O O O O O O O
Nice 1 ( Chaouch 64th ) Guingamp 2 ( Rouxel 10th , Baret 89th ) .	B-ORG O O B-PER O O B-ORG O O B-PER O O B-PER O O O
first division soccer matches :	O O O O O
for , against , points ) :	O O O O O O O
After the defeat of the resolution , drafted by the European Union and the United States , China 's Foreign Ministry thanked 26 countries for backing its motion for " no action " on the document .	O O O O O O O O O O B-ORG I-ORG O O B-LOC I-LOC O B-LOC O B-ORG I-ORG O O O O O O O O O O O O O O O O
1. Robert Kibet ( Kenya ) 1:45.24	O B-PER I-PER O B-LOC O O
Graeme Hick 1 2 0 8 4 4.00	B-PER I-PER O O O O O O
-- " Based on our simulated production , income and cash flow models , common shares of Royal Oak are at a significant discount to the industry averages , " EVEREN said .	O O O O O O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O O O O B-ORG O O
Paul Johnson ( England ) beat Tony Hands ( England ) 12-15 15-11	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O
Ssangbangwool 1 LG 0	B-ORG O B-ORG O
They said the date of Takemura 's resignation would be determined by party officials .	O O O O O B-PER O O O O O O O O O
69 Justin Leonard , Mark Brooks	O B-PER I-PER O B-PER I-PER
VNU details first-half operating profits .	B-ORG O O O O O
The announcement came 24 hours after the team from the French Riviera lost at home to Guingamp 2-1 in a league match .	O O O O O O O O O O B-LOC I-LOC O O O O B-ORG O O O O O O
O Globo also said another delicate case to be solved involves private bank Bamerindus .	B-ORG I-ORG O O O O O O O O O O O B-ORG O
Elect Res June 21 42.0 33.0 6.0 12.0 4.0	B-ORG I-ORG O O O O O O O
" Volatility has a bid to it -- longer-dated volatility more than short-dated because the event people were buying for has passed and now perhaps people will sell some short dated vol and buy some long dated vol , " he said .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Moin Khan b Salisbury 23	B-PER I-PER O B-PER O
We are trying to do all we can to run a professional outfit , we are pleased at any support we get , but do not go out looking to represent the whole Arab world . "	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MISC O O O
Egypt says the Sudanese government helped the Moslem militants who tried to kill Mubarak in Addis Ababa last year .	B-LOC O O B-MISC O O O B-MISC O O O O O B-PER O B-LOC I-LOC O O O
Nathalie Tauziat ( France ) beat Angelica Gavaldon ( Mexico ) 7-6 ( 7-4 ) 6-2	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O O O O
-DOCSTART-	O
Mrs Yeltsin would be released from hospital in a few days .	O B-PER O O O O O O O O O O
Blackpool 3 2 0 1 3 2 6	B-ORG O O O O O O O
McCullough had adopted the boy , who was the grandson of her late husband , shortly after his birth but neighbours said they often had loud arguments .	B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O
Sydney Bulldogs 21 10 0 11 325 356 20	B-ORG I-ORG O O O O O O O
EU barley sale worth $ 145 / T , for Saudi - sources .	B-ORG O O O O O O O O O B-MISC O O O
SAO PAULO , Brazil 1996-08-28	B-PER I-PER O B-LOC O
PARIS 1996-08-22	B-LOC O
W D L G / F G / A P	O O O O O O O O O O
SOCCER - SCOTTISH THIRD DIVISION RESULT .	O O B-MISC O O O O
UK lowers noise limits for three London airports .	B-LOC O O O O O B-LOC O O
American Dennis Mitchell upstaged a trio of past and present Olympic 100 metres champions on Friday with a storming victory at the Brussels grand prix .	B-MISC B-PER I-PER O O O O O O O B-MISC O O O O O O O O O O O B-LOC O O O
" Cofinec is a very good story in the long-term as the per capita packaging consumption is still so low in east Europe that a very strong increase can be expected ( long-term ) , " Sitanyi said , saying that several recent moves by Cofinec boosted its position .	O B-ORG O O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O B-PER O O O O O O O O B-ORG O O O O
+11 Steve Schneiter 77 74 ) through 18 )	O B-PER I-PER O O O O O O
Poland and Slovenia are hoping to be among the first group of former eastern bloc countries to join the European Union and NATO .	B-LOC O B-LOC O O O O O O O O O O O O O O O O B-ORG I-ORG O B-ORG O
Fernandez ( 12-8 ) scattered six hits .	B-PER O O O O O O O
He advocated tough action against foreign countries to cut U.S. trade deficits but sometimes been out of step with the party 's liberal wing .	O O O O O O O O O B-LOC O O O O O O O O O O O O O O O
3. Anna Knoroz ( Russia ) 57.02	O B-PER I-PER O B-LOC O O
Nevertheless I am satisfied that the overall benefits will be worthwile , " Lord Goschen , minister for aviation , said in a statement .	O O O O O O O O O O O O O O B-PER O O O O O O O O O O
It was his first win since defeating the St. Louis Cardinals on May 28th , 1994 when he was with the San Diego Padres .	O O O O O O O O B-ORG I-ORG I-ORG O O O O O O O O O O B-ORG I-ORG I-ORG O
The longitudinal pipes plant is expected to be complete by the second quarter of September 1997 and the saw arc welded pipes plant by September 1996 , it said .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Total ( for six wickets ) 278	O O O O O O O
Michael Tebbutt ( Australia ) vs. Richey Reneberg ( U.S. )	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O
played , won , lost , drawn , batting bonus points , bowling bonus	O O O O O O O O O O O O O O
The installation of delegates was initially scheduled for July .	O O O O O O O O O O
4. Erik Zabel ( Germany ) Telekom	O B-PER I-PER O B-LOC O B-ORG
British Foreign Secretary Malcolm Rifkind said on Tuesday that his government would only take action against a planned conference of Islamist groups in London if British law was broken .	B-MISC O O B-PER I-PER O O O O O O O O O O O O O O O B-MISC O O B-LOC O B-MISC O O O O
BALTIMORE 70 61 .534 4	B-ORG O O O O
The Braves scored four runs in the ninth for a 6-5 victory on Saturday .	O B-ORG O O O O O O O O O O O O O
6 - Andre Agassi ( U.S. ) vs. Mauricio Hadad ( Colombia )	O O B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O
The Islamist gathering , due to be held in London on September 8 , has triggered concern and anger in several other Arab countries like Egypt which is also fighting armed Moslem fundamentalists .	O B-MISC O O O O O O O B-LOC O O O O O O O O O O O O B-MISC O O B-LOC O O O O O B-MISC O O
Anti-abortion speaker praises Democrat tolerance .	O O O B-MISC O O
Those taking part were told to eat a low-fat diet for six weeks before they started taking the pills , and their blood cholesterol measured before and after the six-week period .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
FRANKFURT 1996-08-22	B-LOC O
It noted that customers whose orders were not displayed lost the chance of getting the best possible price available in the market .	O O O O O O O O O O O O O O O O O O O O O O O
Women 's 400 metres	O O O O
Palkhivala said ACC had secured government approval to take over a sick cement firm with a grinding capacity of 275,000 tonnes per year . "	B-PER O B-ORG O O O O O O O O O O O O O O O O O O O O O O
1. Sorensen 10.57:33	O B-PER O
10. Shinichi Itoh ( Japan ) Honda 1:51.857	O B-PER I-PER O B-LOC O B-ORG O
Ikimi reiterated his position that the Commonwealth had no mandate to send a fact-finding mission .	B-PER O O O O O B-ORG O O O O O O O O O
Zenith will convert its Chihuahua , Mexico , analogue set-top box plant to manufacture the digital boxes .	B-ORG O O O B-LOC O B-LOC O O O O O O O O O O O
MINNESOTA 63 64 .496 13	B-ORG O O O O
15,000 .	O O
Arafat called the four-hour strike , which ended at noon ( 0900 GMT ) to protest against Israeli policy on settlements and Jerusalem .	B-PER O O O O O O O O O O O B-MISC O O O O B-MISC O O O O B-LOC O
Second round	O O
Niugini holds copper and gold mining interests in Australia , Chile and Papua New Guinea , where it has a 17.2 percent stake in the Lihir gold project .	B-ORG O O O O O O O B-LOC O B-LOC O B-LOC I-LOC I-LOC O O O O O O O O O O B-ORG O O O
Bucharest and Budapest say the treaty should be signed in the first half of September .	B-LOC O B-LOC O O O O O O O O O O O O O
People are working out of their own dedication . "	O O O O O O O O O O
Gas oil 1,600 1,650 1,850-1,900	O O O O O
Scoreboard on the second day of	O O O O O O
Swindon 2 0 1 1 1 3 1	B-ORG O O O O O O O
Puchon 3 Chonan 0 ( halftime 1-0 )	B-ORG O B-ORG O O O O O
" The modem business is a low-margin , commodity business , " he said .	O O O O O O O O O O O O O O O
Arch owns a 16 percent working interest in this well with most of the rest held by the privately owned operator .	B-ORG O O O O O O O O O O O O O O O O O O O O O
Date 's defeat left no other seeded players in Seles 's quarter of the draw , which lost Anke Huber ( 6 ) and Maggie Maleeva ( 12 ) on Monday .	B-PER O O O O O O O O B-PER O O O O O O O O B-PER I-PER O O O O B-PER I-PER O O O O O O
-DOCSTART-	O
India blocked the Comprehensive Test Ban Treaty ( CTBT ) at the Conference on Disarmament in Geneva , saying the pact did not contain a clause committing the five declared nuclear powers to a timetable for nuclear disarmament .	B-LOC O O B-MISC I-MISC I-MISC I-MISC O B-MISC O O O B-MISC I-MISC I-MISC O B-LOC O O O O O O O O O O O O O O O O O O O O O O
The express passenger train travelling from Steyr , southeast of Linz , with around 80 people on board , hit the back of a service locomotive used to shunt wagons into sidings .	O O O O O O B-LOC O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O
RIO DE JANEIRO 1996-08-26	B-LOC I-LOC I-LOC O
Jiri Novak ( Czech Republic ) beat Ben Ellwood ( Australia ) 6-2 6- 4 6-3	B-PER I-PER O B-LOC I-LOC O O B-PER I-PER O B-LOC O O O O O
3. Fiona May ( Italy ) 6.64	O B-PER I-PER O B-LOC O O
The U.S. diplomat in charge of elections in Bosnia announced on Tuesday that voting for municipal assemblies would be postponed because of irregularities by the Serbs in registering voters .	O B-LOC O O O O O O B-LOC O O O O O O O O O O O O O O O O B-MISC O O O O
-DOCSTART-	O
Sampras avenged that defeat with a straight sets win over the 19-year-old power hitter in the second round at Wimbledon and their rubber match in New York could provide some first-week fireworks .	B-PER O O O O O O O O O O O O O O O O O O B-LOC O O O O O B-LOC I-LOC O O O O O O
Both WorldCom Inc and MFS Communications Co Inc were trading but they moved in line with their close .	O B-ORG I-ORG O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O
Yugo Zastava workers ' protest enters 2nd week .	B-ORG I-ORG O O O O O O O
" The dollar 's gains were less than spectacular , suggesting that while it 's likely to benefit from revised Japanese rate expectations , a breakout from the established trading range does n't appear likely , " said currency economist Klaus Baader .	O O O O O O O O O O O O O O O O O O O O B-MISC O O O O O O O O O O O O O O O O O O O B-PER I-PER O
TOKYO 1996-08-22	B-LOC O
The party is running on a platform claiming it can ward off problems before they occur through techniques such as mass meditation that would reduce stress , crime , terrorism and even wars .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
